id,price,neighbourhood_cleansed,neighbourhood_group_cleansed,review_scores_rating
40551206,479.0,la Sagrada Família,Eixample,4.7
40116681,78.0,el Raval,Ciutat Vella,4.22
40125989,30.0,Sant Antoni,Eixample,4.75
40130500,119.0,la Dreta de l'Eixample,Eixample,4.59
40131585,71.0,el Raval,Ciutat Vella,3.4
40133487,696.0,el Poble Sec,Sants-Montjuïc,4.45
40138005,20.0,la Guineueta,Nou Barris,5.0
40558167,139.0,el Raval,Ciutat Vella,4.37
40559984,135.0,el Raval,Ciutat Vella,4.42
40560911,139.0,el Raval,Ciutat Vella,4.44
40561327,108.0,el Raval,Ciutat Vella,4.5
40562136,66.0,el Poblenou,Sant Martí,5.0
40563050,156.0,el Poble Sec,Sants-Montjuïc,4.87
40198545,130.0,el Poblenou,Sant Martí,4.86
40199387,164.0,el Barri Gòtic,Ciutat Vella,4.0
40573372,142.0,la Vila de Gràcia,Gràcia,4.17
40573467,181.0,la Vila de Gràcia,Gràcia,4.31
40573472,176.0,la Vila de Gràcia,Gràcia,4.4
40573475,170.0,la Vila de Gràcia,Gràcia,4.33
40573478,179.0,la Vila de Gràcia,Gràcia,4.3
40573479,185.0,la Vila de Gràcia,Gràcia,4.44
40573971,222.0,el Raval,Ciutat Vella,4.54
40574479,237.0,el Raval,Ciutat Vella,4.54
40574849,170.0,el Raval,Ciutat Vella,4.63
40574903,130.0,el Poblenou,Sant Martí,4.68
40575199,157.0,el Poblenou,Sant Martí,4.52
40205628,178.0,la Sagrada Família,Eixample,4.88
40218634,236.0,el Poble Sec,Sants-Montjuïc,4.69
40218906,205.0,el Raval,Ciutat Vella,4.28
40222616,115.0,la Nova Esquerra de l'Eixample,Eixample,4.39
40248216,97.0,Sant Andreu,Sant Andreu,3.25
40248819,90.0,el Camp de l'Arpa del Clot,Sant Martí,5.0
40280569,394.0,Sant Antoni,Eixample,4.9
40575224,172.0,el Poblenou,Sant Martí,4.67
40577359,75.0,el Barri Gòtic,Ciutat Vella,4.49
40578133,104.0,Sant Martí de Provençals,Sant Martí,4.86
40590138,140.0,el Baix Guinardó,Horta-Guinardó,4.38
40603842,172.0,el Barri Gòtic,Ciutat Vella,4.4
40603869,146.0,el Raval,Ciutat Vella,4.77
40603890,183.0,el Barri Gòtic,Ciutat Vella,4.78
40617291,113.0,l'Antiga Esquerra de l'Eixample,Eixample,4.0
40280595,271.0,Sant Antoni,Eixample,4.88
40299706,365.0,la Barceloneta,Ciutat Vella,4.84
40302779,125.0,Sant Andreu,Sant Andreu,4.25
40308882,224.0,el Poble Sec,Sants-Montjuïc,4.71
40635494,51.0,la Dreta de l'Eixample,Eixample,4.73
40360358,168.0,Sant Andreu,Sant Andreu,3.75
40367727,94.0,la Vila de Gràcia,Gràcia,4.44
40369033,94.0,la Vila de Gràcia,Gràcia,4.73
40385405,103.0,la Sagrada Família,Eixample,4.8
40389423,181.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
40391666,187.0,el Raval,Ciutat Vella,4.42
40688533,105.0,el Poble Sec,Sants-Montjuïc,4.78
40689605,80.0,el Raval,Ciutat Vella,4.71
40691853,82.0,Sant Antoni,Eixample,4.14
40693594,141.0,Sant Antoni,Eixample,4.36
40694466,157.0,la Dreta de l'Eixample,Eixample,4.62
40694488,124.0,la Dreta de l'Eixample,Eixample,4.67
40694511,227.0,la Dreta de l'Eixample,Eixample,4.73
40408314,25.0,Vilapicina i la Torre Llobeta,Nou Barris,4.83
40413224,230.0,la Vila de Gràcia,Gràcia,4.66
40413384,195.0,la Vila de Gràcia,Gràcia,4.41
40414802,149.0,la Dreta de l'Eixample,Eixample,4.73
40415475,350.0,el Camp de l'Arpa del Clot,Sant Martí,4.25
40415944,230.0,la Dreta de l'Eixample,Eixample,4.66
40427284,120.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.93
40709953,201.0,el Barri Gòtic,Ciutat Vella,4.81
40716467,106.0,el Poble Sec,Sants-Montjuïc,4.44
40439649,132.0,la Sagrada Família,Eixample,4.69
40441376,175.0,la Vila de Gràcia,Gràcia,4.71
40443241,175.0,la Vila de Gràcia,Gràcia,5.0
40443970,117.0,la Dreta de l'Eixample,Eixample,4.71
40446553,169.0,el Barri Gòtic,Ciutat Vella,4.71
40447300,169.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
40447482,32.0,la Dreta de l'Eixample,Eixample,4.77
40718174,50.0,la Barceloneta,Ciutat Vella,4.64
40743368,207.0,Sants - Badal,Sants-Montjuïc,2.8
40745175,70.0,les Corts,Les Corts,4.71
40767024,241.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.5
40767970,696.0,el Poble Sec,Sants-Montjuïc,5.0
40466504,134.0,el Barri Gòtic,Ciutat Vella,4.71
40503194,1924.0,la Vila de Gràcia,Gràcia,5.0
40782525,25.0,el Barri Gòtic,Ciutat Vella,4.71
40791473,240.0,el Poble Sec,Sants-Montjuïc,4.48
40791476,227.0,el Poble Sec,Sants-Montjuïc,4.51
40791481,229.0,Hostafrancs,Sants-Montjuïc,4.38
40791483,180.0,Hostafrancs,Sants-Montjuïc,4.31
40791872,167.0,la Nova Esquerra de l'Eixample,Eixample,4.5
40509023,60.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.93
40521034,70.0,el Baix Guinardó,Horta-Guinardó,4.29
40522998,66.0,la Bordeta,Sants-Montjuïc,4.7
40866305,42.0,el Barri Gòtic,Ciutat Vella,4.67
40892555,101.0,l'Antiga Esquerra de l'Eixample,Eixample,4.93
40792725,20.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.33
40796451,107.0,el Raval,Ciutat Vella,4.83
40796920,98.0,la Dreta de l'Eixample,Eixample,5.0
40813031,154.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.84
40895218,97.0,Sant Antoni,Eixample,4.68
40907657,205.0,la Dreta de l'Eixample,Eixample,4.33
40907869,185.0,la Sagrada Família,Eixample,5.0
40908047,103.0,el Barri Gòtic,Ciutat Vella,4.55
40908585,54.0,la Vila de Gràcia,Gràcia,4.8
40912288,574.0,la Dreta de l'Eixample,Eixample,4.67
40912467,574.0,la Dreta de l'Eixample,Eixample,4.13
40813956,84.0,Vilapicina i la Torre Llobeta,Nou Barris,4.7
40854994,164.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
41372652,294.0,el Poblenou,Sant Martí,4.95
41394624,106.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.73
41394891,82.0,l'Antiga Esquerra de l'Eixample,Eixample,3.75
41395352,164.0,la Sagrada Família,Eixample,4.71
40938645,108.0,l'Antiga Esquerra de l'Eixample,Eixample,4.86
40942348,930.0,el Barri Gòtic,Ciutat Vella,5.0
40955593,290.0,el Fort Pienc,Eixample,4.76
40960492,157.0,el Camp de l'Arpa del Clot,Sant Martí,4.69
40961844,135.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.97
40964548,523.0,el Poble Sec,Sants-Montjuïc,4.71
41399566,115.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.68
40968639,206.0,la Barceloneta,Ciutat Vella,4.7
40969347,54.0,les Corts,Les Corts,4.43
40989258,172.0,el Poble Sec,Sants-Montjuïc,5.0
41001634,35.0,el Baix Guinardó,Horta-Guinardó,5.0
41003481,58.0,l'Antiga Esquerra de l'Eixample,Eixample,4.88
41015150,397.0,la Dreta de l'Eixample,Eixample,4.92
41016718,201.0,el Poblenou,Sant Martí,4.31
41445152,261.0,Sant Antoni,Eixample,4.5
41448716,37.0,el Raval,Ciutat Vella,4.63
41449732,50.0,Sant Antoni,Eixample,4.75
41449810,391.0,la Sagrada Família,Eixample,4.6
41016723,252.0,el Poblenou,Sant Martí,4.26
41016729,237.0,el Poblenou,Sant Martí,4.47
41019026,343.0,la Dreta de l'Eixample,Eixample,4.5
41020124,400.0,la Dreta de l'Eixample,Eixample,4.5
41025443,189.0,la Nova Esquerra de l'Eixample,Eixample,4.77
41451249,460.0,la Vila Olímpica del Poblenou,Sant Martí,4.71
41460159,43.0,Sants - Badal,Sants-Montjuïc,4.41
41038012,165.0,el Poble Sec,Sants-Montjuïc,3.65
41039363,57.0,la Barceloneta,Ciutat Vella,4.69
41039470,400.0,la Dreta de l'Eixample,Eixample,5.0
41039477,180.0,la Dreta de l'Eixample,Eixample,4.89
41041947,280.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3.0
41045013,280.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.5
41467925,372.0,la Sagrada Família,Eixample,4.75
41497316,34.0,la Vila de Gràcia,Gràcia,4.84
41498198,84.0,el Poblenou,Sant Martí,4.81
41054701,35.0,el Fort Pienc,Eixample,4.75
41083106,25.0,la Dreta de l'Eixample,Eixample,4.0
41096262,104.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.66
41097157,97.0,el Barri Gòtic,Ciutat Vella,4.62
41097587,350.0,la Sagrada Família,Eixample,4.71
41098294,350.0,la Sagrada Família,Eixample,4.0
41098683,350.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.0
41119183,552.0,el Coll,Gràcia,4.53
41516605,45.0,el Raval,Ciutat Vella,3.89
41519238,164.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
41521237,167.0,la Vila de Gràcia,Gràcia,4.25
41523825,59.0,Navas,Sant Andreu,4.71
41526061,147.0,la Vila de Gràcia,Gràcia,4.45
41151318,103.0,el Poblenou,Sant Martí,4.49
41172485,37.0,el Barri Gòtic,Ciutat Vella,3.0
41190205,105.0,el Clot,Sant Martí,4.26
41192141,65.0,la Vila de Gràcia,Gràcia,5.0
41192449,65.0,la Vila de Gràcia,Gràcia,4.5
41192965,54.0,la Dreta de l'Eixample,Eixample,3.9
41193290,43.0,la Dreta de l'Eixample,Eixample,4.29
41551681,52.0,la Barceloneta,Ciutat Vella,4.94
41553764,21.0,el Fort Pienc,Eixample,5.0
41559861,295.0,el Barri Gòtic,Ciutat Vella,4.8
41573449,140.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.85
41583892,250.0,la Vila de Gràcia,Gràcia,4.71
41220298,134.0,la Vila de Gràcia,Gràcia,4.21
41220520,50.0,la Barceloneta,Ciutat Vella,5.0
41227849,245.0,la Dreta de l'Eixample,Eixample,4.75
41258699,250.0,el Barri Gòtic,Ciutat Vella,5.0
41611728,450.0,el Poblenou,Sant Martí,5.0
41616877,74.0,la Dreta de l'Eixample,Eixample,4.72
41636989,313.0,la Dreta de l'Eixample,Eixample,4.77
41316504,95.0,el Barri Gòtic,Ciutat Vella,5.0
41362200,45.0,la Vila Olímpica del Poblenou,Sant Martí,4.71
41807097,70.0,el Barri Gòtic,Ciutat Vella,3.91
41822352,61.0,la Dreta de l'Eixample,Eixample,4.89
41830015,168.0,Sants,Sants-Montjuïc,4.77
41675358,316.0,la Dreta de l'Eixample,Eixample,5.0
41680393,43.0,Sant Antoni,Eixample,4.71
41683699,87.0,Sant Antoni,Eixample,4.85
41697165,500.0,el Raval,Ciutat Vella,4.82
41698510,84.0,les Corts,Les Corts,4.33
41698720,429.0,el Raval,Ciutat Vella,4.93
41699613,532.0,Sant Antoni,Eixample,4.73
41700124,163.0,el Barri Gòtic,Ciutat Vella,4.75
41834503,83.0,la Marina de Port,Sants-Montjuïc,4.76
41846892,147.0,Sant Antoni,Eixample,4.49
41851862,343.0,la Dreta de l'Eixample,Eixample,4.5
41853059,279.0,la Barceloneta,Ciutat Vella,4.77
41857581,163.0,Sant Antoni,Eixample,5.0
41866535,84.0,la Dreta de l'Eixample,Eixample,4.71
41868287,292.0,la Nova Esquerra de l'Eixample,Eixample,4.77
41734647,147.0,el Raval,Ciutat Vella,4.35
41747671,127.0,la Teixonera,Horta-Guinardó,4.63
41766388,463.0,la Vila de Gràcia,Gràcia,4.71
41766783,224.0,el Poble Sec,Sants-Montjuïc,4.71
41874580,343.0,la Dreta de l'Eixample,Eixample,5.0
41895465,220.0,la Sagrada Família,Eixample,4.9
41895796,194.0,la Sagrada Família,Eixample,4.56
41895963,207.0,la Sagrada Família,Eixample,4.88
41896056,283.0,la Sagrada Família,Eixample,4.72
41896154,301.0,la Sagrada Família,Eixample,4.93
41783014,173.0,la Maternitat i Sant Ramon,Les Corts,3.94
41897762,276.0,la Dreta de l'Eixample,Eixample,4.95
41901120,77.0,el Barri Gòtic,Ciutat Vella,4.91
41902759,49.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.34
41904435,70.0,el Barri Gòtic,Ciutat Vella,4.92
42082554,91.0,la Vila de Gràcia,Gràcia,4.67
42085179,70.0,el Barri Gòtic,Ciutat Vella,4.6
42085942,55.0,el Barri Gòtic,Ciutat Vella,4.4
42103713,250.0,Sant Antoni,Eixample,4.72
41910081,17.0,el Turó de la Peira,Nou Barris,4.67
41910953,77.0,la Dreta de l'Eixample,Eixample,4.0
41920692,204.0,la Vila de Gràcia,Gràcia,4.46
41923515,104.0,el Raval,Ciutat Vella,4.88
41923523,549.0,el Poble Sec,Sants-Montjuïc,5.0
41926662,244.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.65
42127782,123.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.83
42128045,425.0,el Barri Gòtic,Ciutat Vella,4.85
42128779,164.0,el Poblenou,Sant Martí,4.5
42128982,139.0,el Clot,Sant Martí,4.79
42134344,61.0,el Baix Guinardó,Horta-Guinardó,5.0
42134884,139.0,el Clot,Sant Martí,4.88
42135531,399.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
41942714,49.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.57
41976654,92.0,Sants - Badal,Sants-Montjuïc,4.58
41976895,185.0,el Parc i la Llacuna del Poblenou,Sant Martí,5.0
42151836,224.0,la Nova Esquerra de l'Eixample,Eixample,4.86
42169123,214.0,Sant Antoni,Eixample,4.66
42174418,89.0,la Vila de Gràcia,Gràcia,2.25
41981479,124.0,Sant Andreu,Sant Andreu,4.53
41991221,299.0,el Barri Gòtic,Ciutat Vella,4.67
41994542,26.0,la Nova Esquerra de l'Eixample,Eixample,4.67
42009701,500.0,el Barri Gòtic,Ciutat Vella,5.0
42195430,221.0,la Dreta de l'Eixample,Eixample,4.89
42226195,54.0,Sants - Badal,Sants-Montjuïc,4.79
42239139,124.0,l'Antiga Esquerra de l'Eixample,Eixample,4.54
42240619,233.0,Sant Antoni,Eixample,4.62
42246900,93.0,l'Antiga Esquerra de l'Eixample,Eixample,4.56
42015983,64.0,el Raval,Ciutat Vella,5.0
42019345,99.0,el Raval,Ciutat Vella,4.71
42028812,109.0,el Barri Gòtic,Ciutat Vella,4.21
42028825,105.0,el Barri Gòtic,Ciutat Vella,4.24
42263516,225.0,Sant Martí de Provençals,Sant Martí,4.55
42264178,550.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.0
42264373,69.0,el Besòs i el Maresme,Sant Martí,4.33
42267766,136.0,la Sagrada Família,Eixample,4.47
42268112,139.0,la Vila de Gràcia,Gràcia,4.5
42290854,58.0,Sant Martí de Provençals,Sant Martí,1.0
42030519,200.0,la Dreta de l'Eixample,Eixample,5.0
42037626,109.0,la Vila de Gràcia,Gràcia,4.43
42057280,324.0,la Barceloneta,Ciutat Vella,4.78
42057654,14.0,la Dreta de l'Eixample,Eixample,4.69
42060496,51.0,Sants,Sants-Montjuïc,4.63
42062992,593.0,la Dreta de l'Eixample,Eixample,4.85
42064742,34.0,el Poble Sec,Sants-Montjuïc,4.71
42292298,68.0,el Barri Gòtic,Ciutat Vella,5.0
42321153,43.0,el Raval,Ciutat Vella,3.83
42328276,59.0,el Baix Guinardó,Horta-Guinardó,4.86
42341195,854.0,Sants,Sants-Montjuïc,4.71
42344644,200.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.11
42065875,23.0,Sant Antoni,Eixample,4.6
42066899,127.0,Sant Antoni,Eixample,4.49
42079862,160.0,Vilapicina i la Torre Llobeta,Nou Barris,4.8
42081486,85.0,el Barri Gòtic,Ciutat Vella,4.77
42421800,77.0,Sarrià,Sarrià-Sant Gervasi,4.93
42464081,169.0,el Besòs i el Maresme,Sant Martí,5.0
42347245,508.0,l'Antiga Esquerra de l'Eixample,Eixample,4.95
42348318,175.0,l'Antiga Esquerra de l'Eixample,Eixample,4.2
42349331,147.0,l'Antiga Esquerra de l'Eixample,Eixample,4.44
42349746,149.0,la Nova Esquerra de l'Eixample,Eixample,4.23
42349882,146.0,l'Antiga Esquerra de l'Eixample,Eixample,4.19
42468218,523.0,el Poble Sec,Sants-Montjuïc,4.71
42470008,85.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
42478774,73.0,la Font d'en Fargues,Horta-Guinardó,4.5
42483086,100.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.0
42497277,120.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
42350049,186.0,la Nova Esquerra de l'Eixample,Eixample,4.35
42350274,198.0,la Nova Esquerra de l'Eixample,Eixample,4.26
42350538,188.0,l'Antiga Esquerra de l'Eixample,Eixample,4.63
42350651,194.0,l'Antiga Esquerra de l'Eixample,Eixample,4.43
42368011,30.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
42369117,196.0,el Fort Pienc,Eixample,4.62
42371898,186.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.63
42503958,120.0,la Dreta de l'Eixample,Eixample,4.53
42516529,30.0,la Vila Olímpica del Poblenou,Sant Martí,4.95
42525096,50.0,el Barri Gòtic,Ciutat Vella,4.2
42525446,44.0,el Barri Gòtic,Ciutat Vella,4.33
42526434,90.0,el Carmel,Horta-Guinardó,5.0
42536918,177.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.75
42546533,22.0,el Poble Sec,Sants-Montjuïc,5.0
42546990,28.0,el Poble Sec,Sants-Montjuïc,4.76
42373718,173.0,Sant Antoni,Eixample,4.63
42377083,280.0,el Putxet i el Farró,Sarrià-Sant Gervasi,3.5
42388402,98.0,el Raval,Ciutat Vella,4.85
42393313,234.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.85
42396146,150.0,Porta,Nou Barris,5.0
42547432,19.0,el Raval,Ciutat Vella,4.74
42560387,191.0,Sant Antoni,Eixample,4.62
42561460,85.0,Sants,Sants-Montjuïc,4.75
42563924,176.0,la Dreta de l'Eixample,Eixample,5.0
42575841,94.0,Hostafrancs,Sants-Montjuïc,4.43
42396214,204.0,la Nova Esquerra de l'Eixample,Eixample,4.68
42397180,309.0,la Nova Esquerra de l'Eixample,Eixample,4.53
42399052,112.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.48
42399737,274.0,la Nova Esquerra de l'Eixample,Eixample,4.51
42400057,186.0,la Nova Esquerra de l'Eixample,Eixample,4.62
42576874,110.0,Sants,Sants-Montjuïc,4.16
42577135,110.0,Sants,Sants-Montjuïc,4.31
42577230,116.0,Sants,Sants-Montjuïc,4.15
42577795,166.0,el Poble Sec,Sants-Montjuïc,4.33
42595071,143.0,la Dreta de l'Eixample,Eixample,4.8
42595301,129.0,el Camp de l'Arpa del Clot,Sant Martí,4.17
42595805,115.0,el Camp de l'Arpa del Clot,Sant Martí,4.35
42596063,93.0,l'Antiga Esquerra de l'Eixample,Eixample,4.26
42404270,28.0,la Vila Olímpica del Poblenou,Sant Martí,4.86
42418361,294.0,la Dreta de l'Eixample,Eixample,4.94
42420067,203.0,la Vila de Gràcia,Gràcia,4.76
42735542,120.0,el Poble Sec,Sants-Montjuïc,5.0
42596281,126.0,el Camp de l'Arpa del Clot,Sant Martí,4.35
42596707,150.0,la Dreta de l'Eixample,Eixample,4.38
42597597,158.0,l'Antiga Esquerra de l'Eixample,Eixample,4.12
42597833,125.0,Sants - Badal,Sants-Montjuïc,4.16
42598255,188.0,el Poblenou,Sant Martí,4.59
42598391,140.0,Sants - Badal,Sants-Montjuïc,4.36
42598611,129.0,la Sagrera,Sant Andreu,4.44
42600529,48.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.9
42604480,243.0,el Poblenou,Sant Martí,4.78
42632088,85.0,Sants - Badal,Sants-Montjuïc,4.25
42633499,166.0,Hostafrancs,Sants-Montjuïc,4.55
42660146,92.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.4
42802494,137.0,Sant Antoni,Eixample,4.44
42805203,50.0,la Vila Olímpica del Poblenou,Sant Martí,4.67
42821098,79.0,Vallcarca i els Penitents,Gràcia,4.72
42822221,149.0,el Poblenou,Sant Martí,4.71
42666342,62.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.7
42687971,243.0,la Sagrada Família,Eixample,4.2
42692716,232.0,la Vila de Gràcia,Gràcia,4.53
42697259,175.0,Sant Antoni,Eixample,4.57
42832993,142.0,la Vila de Gràcia,Gràcia,4.47
42848943,232.0,Sants,Sants-Montjuïc,4.5
42853755,181.0,la Dreta de l'Eixample,Eixample,5.0
42725116,50.0,la Dreta de l'Eixample,Eixample,4.89
42727558,61.0,la Dreta de l'Eixample,Eixample,4.76
42728305,55.0,la Dreta de l'Eixample,Eixample,4.94
42729359,78.0,la Dreta de l'Eixample,Eixample,4.86
42855119,181.0,el Barri Gòtic,Ciutat Vella,5.0
42871945,50.0,Sants,Sants-Montjuïc,3.83
42872284,46.0,Sants - Badal,Sants-Montjuïc,5.0
42733933,336.0,la Dreta de l'Eixample,Eixample,4.5
42734754,340.0,la Dreta de l'Eixample,Eixample,4.71
42735429,1166.0,la Dreta de l'Eixample,Eixample,4.71
43084070,55.0,el Barri Gòtic,Ciutat Vella,4.09
43085325,78.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,3.82
42874820,60.0,Sants,Sants-Montjuïc,4.0
42875077,230.0,Sants,Sants-Montjuïc,4.5
42876023,182.0,la Nova Esquerra de l'Eixample,Eixample,4.32
42885143,275.0,la Sagrada Família,Eixample,4.65
42886697,80.0,Vallcarca i els Penitents,Gràcia,4.73
43086001,400.0,les Corts,Les Corts,4.72
43120266,55.0,el Barri Gòtic,Ciutat Vella,4.27
43139610,201.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.42
43144649,50.0,el Barri Gòtic,Ciutat Vella,4.42
43163308,304.0,la Dreta de l'Eixample,Eixample,4.79
43164486,193.0,la Dreta de l'Eixample,Eixample,4.93
42888138,194.0,la Dreta de l'Eixample,Eixample,4.92
42890622,7000.0,el Poblenou,Sant Martí,4.84
42893215,2000.0,el Poblenou,Sant Martí,4.85
42893238,7000.0,el Poblenou,Sant Martí,4.87
43178126,124.0,la Dreta de l'Eixample,Eixample,4.83
43182950,95.0,el Camp de l'Arpa del Clot,Sant Martí,4.51
43183458,50.0,el Barri Gòtic,Ciutat Vella,3.33
43191576,52.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.81
42899790,240.0,la Dreta de l'Eixample,Eixample,4.92
42908801,58.0,Sants - Badal,Sants-Montjuïc,4.73
42909365,227.0,Sant Antoni,Eixample,4.48
42909469,230.0,Sant Antoni,Eixample,4.56
42910007,193.0,la Dreta de l'Eixample,Eixample,4.92
42920457,52.0,el Baix Guinardó,Horta-Guinardó,5.0
43235590,134.0,la Vila de Gràcia,Gràcia,4.66
43235980,164.0,la Vila de Gràcia,Gràcia,4.7
43236801,166.0,l'Antiga Esquerra de l'Eixample,Eixample,4.64
43243533,200.0,la Sagrada Família,Eixample,4.52
43243573,200.0,la Sagrada Família,Eixample,4.57
43246580,68.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.6
42921860,248.0,la Sagrera,Sant Andreu,3.67
42924049,100.0,Sants - Badal,Sants-Montjuïc,4.0
42933674,125.0,Sant Antoni,Eixample,4.65
42933765,96.0,l'Antiga Esquerra de l'Eixample,Eixample,4.83
43252812,120.0,l'Antiga Esquerra de l'Eixample,Eixample,4.78
43256623,55.0,l'Antiga Esquerra de l'Eixample,Eixample,4.38
43273703,272.0,la Sagrada Família,Eixample,4.83
43289029,55.0,Sants - Badal,Sants-Montjuïc,4.0
42933904,113.0,el Carmel,Horta-Guinardó,4.62
42934004,153.0,el Fort Pienc,Eixample,4.55
42935852,140.0,l'Antiga Esquerra de l'Eixample,Eixample,4.62
42936108,177.0,la Dreta de l'Eixample,Eixample,4.53
42936177,553.0,la Dreta de l'Eixample,Eixample,4.53
42946904,131.0,el Baix Guinardó,Horta-Guinardó,5.0
42947171,117.0,el Baix Guinardó,Horta-Guinardó,3.5
43307553,111.0,la Dreta de l'Eixample,Eixample,4.67
43307558,127.0,la Dreta de l'Eixample,Eixample,4.63
43307565,177.0,la Dreta de l'Eixample,Eixample,4.6
43307573,178.0,la Dreta de l'Eixample,Eixample,4.79
43307579,161.0,la Dreta de l'Eixample,Eixample,4.39
43307585,132.0,la Dreta de l'Eixample,Eixample,4.44
43307590,154.0,la Dreta de l'Eixample,Eixample,4.66
43312847,77.0,Pedralbes,Les Corts,4.71
42947434,117.0,el Baix Guinardó,Horta-Guinardó,5.0
42947823,117.0,el Baix Guinardó,Horta-Guinardó,5.0
42949488,62.0,el Raval,Ciutat Vella,4.58
42953353,60.0,la Dreta de l'Eixample,Eixample,4.56
42962519,75.0,el Barri Gòtic,Ciutat Vella,4.73
42962557,96.0,el Barri Gòtic,Ciutat Vella,4.43
42962582,91.0,el Barri Gòtic,Ciutat Vella,4.46
42962631,999.0,el Barri Gòtic,Ciutat Vella,4.8
43323134,78.0,la Vila de Gràcia,Gràcia,4.83
43323984,350.0,la Sagrada Família,Eixample,4.71
43324063,216.0,la Dreta de l'Eixample,Eixample,4.91
43325097,557.0,la Dreta de l'Eixample,Eixample,4.71
43356820,390.0,el Barri Gòtic,Ciutat Vella,4.71
43360752,209.0,Sant Antoni,Eixample,4.81
43389162,218.0,la Dreta de l'Eixample,Eixample,4.91
43395334,176.0,el Fort Pienc,Eixample,4.48
42962672,126.0,el Barri Gòtic,Ciutat Vella,4.48
42974011,46.0,la Dreta de l'Eixample,Eixample,4.41
42974096,136.0,Sant Martí de Provençals,Sant Martí,4.67
42974194,85.0,el Guinardó,Horta-Guinardó,4.71
42979236,15.0,la Nova Esquerra de l'Eixample,Eixample,4.11
42985171,339.0,la Sagrada Família,Eixample,4.62
43412190,64.0,el Raval,Ciutat Vella,4.71
43418201,48.0,el Raval,Ciutat Vella,3.75
43423133,28.0,la Dreta de l'Eixample,Eixample,4.74
